layer_name,shape,num_params,min,max,mean,std,abs_mean,abs_max,pct_gt_1,pct_gt_5,pct_gt_10,model
mobilebert.encoder.layer.18.intermediate.dense.bias,torch.Size([512]),512,-2.8095589,0.10977895,-0.8773864,0.37044063,0.87787944,2.8095589,32.2265625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.output.dense.weight,"torch.Size([128, 512])",65536,-0.76528716,0.6869966,0.00018872948,0.115666516,0.090282395,0.76528716,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.output.dense.bias,torch.Size([128]),128,-0.4927462,1.1100608,0.033428103,0.2065558,0.1481798,1.1100608,0.78125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.output.LayerNorm.bias,torch.Size([128]),128,-0.24804565,0.66835356,0.016773827,0.10688963,0.07009792,0.66835356,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.output.LayerNorm.weight,torch.Size([128]),128,0.21987264,0.5006605,0.44646424,0.031664323,0.44646424,0.5006605,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.output.bottleneck.dense.weight,"torch.Size([512, 128])",65536,-0.8358375,0.74273515,0.00014551311,0.14509258,0.114205986,0.8358375,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.output.bottleneck.dense.bias,torch.Size([512]),512,-0.13372959,0.26604512,-0.0044627357,0.048956405,0.035906523,0.26604512,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.output.bottleneck.LayerNorm.bias,torch.Size([512]),512,-0.1271051,0.2584485,-0.0013300634,0.045021143,0.0328742,0.2584485,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.output.bottleneck.LayerNorm.weight,torch.Size([512]),512,0.7227139,1.2043656,0.8986465,0.06654406,0.8986465,1.2043656,6.640625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.bottleneck.input.dense.weight,"torch.Size([128, 512])",65536,-0.6026734,0.59955424,-0.00040999404,0.13994361,0.11096435,0.6026734,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.bottleneck.input.dense.bias,torch.Size([128]),128,-2.8078816,1.1873859,-0.10857863,0.59350884,0.41974604,2.8078816,4.6875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.bottleneck.input.LayerNorm.bias,torch.Size([128]),128,-2.8550825,1.228706,-0.11213195,0.60745883,0.43071574,2.8550825,4.6875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.bottleneck.input.LayerNorm.weight,torch.Size([128]),128,0.532371,1.1956129,0.75546473,0.12361156,0.75546473,1.1956129,4.6875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.bottleneck.attention.dense.weight,"torch.Size([128, 512])",65536,-0.67113835,0.707375,0.00022933411,0.13811387,0.10640773,0.707375,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.bottleneck.attention.dense.bias,torch.Size([128]),128,-1.0314754,0.9129507,-0.03147949,0.34239364,0.25173903,1.0314754,0.78125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.bottleneck.attention.LayerNorm.bias,torch.Size([128]),128,-0.9723668,0.78386116,-0.031372763,0.25443125,0.15832973,0.9723668,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.bottleneck.attention.LayerNorm.weight,torch.Size([128]),128,0.058507998,0.18362087,0.083557695,0.022528566,0.083557695,0.18362087,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.ffn.0.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.43429485,0.45442775,0.005194149,0.101050556,0.080266654,0.45442775,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.ffn.0.intermediate.dense.bias,torch.Size([512]),512,-3.0654492,1.2283782,-1.0368744,0.55940676,1.0507227,3.0654492,54.1015625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.ffn.0.output.dense.weight,"torch.Size([128, 512])",65536,-0.7696465,0.7713961,-0.0011952217,0.09073984,0.07077019,0.7713961,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.ffn.0.output.dense.bias,torch.Size([128]),128,-0.64564383,0.5552118,0.008264311,0.22868629,0.18516752,0.64564383,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.ffn.0.output.LayerNorm.bias,torch.Size([128]),128,-0.5743194,0.46091712,-0.00036241254,0.18685785,0.14943716,0.5743194,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.ffn.0.output.LayerNorm.weight,torch.Size([128]),128,0.5818916,0.7316095,0.6547735,0.027149478,0.6547735,0.7316095,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.ffn.1.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.53296745,0.5564048,0.0064305277,0.11298545,0.08961445,0.5564048,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.ffn.1.intermediate.dense.bias,torch.Size([512]),512,-2.0962894,0.8610625,-0.802985,0.5016334,0.83035946,2.0962894,33.203125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.ffn.1.output.dense.weight,"torch.Size([128, 512])",65536,-0.6541647,0.53498435,-0.001923278,0.10352088,0.080338284,0.6541647,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.ffn.1.output.dense.bias,torch.Size([128]),128,-0.5332137,0.7591788,0.013883312,0.18667468,0.14346448,0.7591788,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.ffn.1.output.LayerNorm.bias,torch.Size([128]),128,-0.43612105,0.5839029,0.0010360049,0.14430307,0.11362955,0.5839029,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.ffn.1.output.LayerNorm.weight,torch.Size([128]),128,0.53285056,0.68720084,0.59571016,0.023555242,0.59571016,0.68720084,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.ffn.2.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.58435905,0.5605386,0.007099565,0.113533914,0.09002546,0.58435905,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.ffn.2.intermediate.dense.bias,torch.Size([512]),512,-3.5225873,0.34096858,-0.8674859,0.48374426,0.8713325,3.5225873,37.3046875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.ffn.2.output.dense.weight,"torch.Size([128, 512])",65536,-0.6612245,0.63787436,-0.0012581368,0.10430295,0.08134866,0.6612245,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.ffn.2.output.dense.bias,torch.Size([128]),128,-0.34984004,0.6708146,0.040768925,0.16138695,0.12748113,0.6708146,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.ffn.2.output.LayerNorm.bias,torch.Size([128]),128,-0.19400294,0.47099462,0.023792922,0.10357069,0.08090162,0.47099462,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.18.ffn.2.output.LayerNorm.weight,torch.Size([128]),128,0.45178744,0.5816568,0.5348946,0.02353193,0.5348946,0.5816568,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.attention.self.query.weight,"torch.Size([128, 128])",16384,-0.5090851,0.5091357,0.00018948149,0.1237831,0.09680529,0.5091357,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.attention.self.query.bias,torch.Size([128]),128,-2.377526,2.0945435,0.06383203,0.6594609,0.41802827,2.377526,14.0625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.attention.self.key.weight,"torch.Size([128, 128])",16384,-0.4701269,0.5814883,7.821509e-05,0.114131644,0.08883319,0.5814883,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.attention.self.key.bias,torch.Size([128]),128,-5.9200583,5.3763943,0.045687854,2.1509922,1.623021,5.9200583,52.34375,3.90625,0.0,MobileBERT
mobilebert.encoder.layer.19.attention.self.value.weight,"torch.Size([128, 512])",65536,-0.6762704,0.79387444,-0.0005225155,0.15815167,0.12450239,0.79387444,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.attention.self.value.bias,torch.Size([128]),128,-0.7273743,0.60064924,-0.02410001,0.19477926,0.15569516,0.7273743,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.attention.output.dense.weight,"torch.Size([128, 128])",16384,-0.6380688,0.52844757,-0.0017989355,0.1511559,0.120944045,0.6380688,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.attention.output.dense.bias,torch.Size([128]),128,-3.4607403,2.1604252,-0.14957795,0.8554629,0.6292966,3.4607403,17.96875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.attention.output.LayerNorm.bias,torch.Size([128]),128,-3.5749612,2.2511237,-0.15346077,0.8967036,0.6642797,3.5749612,22.65625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.attention.output.LayerNorm.weight,torch.Size([128]),128,0.36634102,0.668117,0.4303215,0.03887331,0.4303215,0.668117,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.729098,0.6855869,0.003015291,0.1153755,0.08993589,0.729098,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.intermediate.dense.bias,torch.Size([512]),512,-2.3092952,-0.03496644,-0.96758294,0.35154837,0.96758294,2.3092952,42.578125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.output.dense.weight,"torch.Size([128, 512])",65536,-0.7538757,0.77093595,0.00024301445,0.108663656,0.08342164,0.77093595,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.output.dense.bias,torch.Size([128]),128,-0.37312952,0.5221549,0.019264007,0.15811816,0.12432271,0.5221549,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.output.LayerNorm.bias,torch.Size([128]),128,-0.19392116,0.29884437,0.010521388,0.07856347,0.05896488,0.29884437,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.output.LayerNorm.weight,torch.Size([128]),128,0.3506642,0.4790591,0.44174418,0.01899719,0.44174418,0.4790591,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.output.bottleneck.dense.weight,"torch.Size([512, 128])",65536,-0.67760843,0.6219992,-6.312417e-05,0.14520018,0.11493273,0.67760843,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.output.bottleneck.dense.bias,torch.Size([512]),512,-0.23144227,0.24468221,-0.0016681193,0.04494309,0.03230165,0.24468221,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.output.bottleneck.LayerNorm.bias,torch.Size([512]),512,-0.18110561,0.19975856,0.0014618542,0.042266037,0.031551935,0.19975856,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.output.bottleneck.LayerNorm.weight,torch.Size([512]),512,0.7440489,1.0448308,0.89889395,0.046514932,0.89889395,1.0448308,1.171875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.bottleneck.input.dense.weight,"torch.Size([128, 512])",65536,-0.64809763,0.7806286,-7.042989e-05,0.15076631,0.118827246,0.7806286,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.bottleneck.input.dense.bias,torch.Size([128]),128,-3.3959794,2.138619,-0.1495945,0.84100914,0.6177041,3.3959794,17.1875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.bottleneck.input.LayerNorm.bias,torch.Size([128]),128,-3.4607403,2.1604252,-0.14957795,0.8554629,0.6292966,3.4607403,17.96875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.bottleneck.input.LayerNorm.weight,torch.Size([128]),128,0.5789904,1.1856691,0.79465485,0.096044295,0.79465485,1.1856691,1.5625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.bottleneck.attention.dense.weight,"torch.Size([128, 512])",65536,-0.8921022,0.6894191,0.00033771317,0.12631507,0.098542385,0.8921022,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.bottleneck.attention.dense.bias,torch.Size([128]),128,-1.1127248,0.8574293,-0.03731538,0.3085007,0.24034317,1.1127248,0.78125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.bottleneck.attention.LayerNorm.bias,torch.Size([128]),128,-0.9270783,0.5383304,-0.010227838,0.19024484,0.12048583,0.9270783,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.bottleneck.attention.LayerNorm.weight,torch.Size([128]),128,0.05387572,0.20819834,0.07739422,0.026240366,0.07739422,0.20819834,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.ffn.0.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.60213107,0.5768078,0.0040570335,0.10386888,0.08239834,0.60213107,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.ffn.0.intermediate.dense.bias,torch.Size([512]),512,-2.7222607,0.48419106,-1.071533,0.5173022,1.0800378,2.7222607,55.46875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.ffn.0.output.dense.weight,"torch.Size([128, 512])",65536,-0.66552293,0.6016707,-0.0010387552,0.09289282,0.07230407,0.66552293,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.ffn.0.output.dense.bias,torch.Size([128]),128,-0.8488666,0.70331717,0.013879313,0.2583048,0.19672582,0.8488666,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.ffn.0.output.LayerNorm.bias,torch.Size([128]),128,-0.7436757,0.5974944,0.0063695256,0.22186765,0.1694512,0.7436757,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.ffn.0.output.LayerNorm.weight,torch.Size([128]),128,0.50516546,0.6153107,0.54979664,0.020360595,0.54979664,0.6153107,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.ffn.1.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.6753208,0.6628336,0.0040085763,0.110688925,0.08756447,0.6753208,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.ffn.1.intermediate.dense.bias,torch.Size([512]),512,-2.5307772,2.2094293,-0.8385538,0.5258751,0.8649967,2.5307772,38.8671875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.ffn.1.output.dense.weight,"torch.Size([128, 512])",65536,-0.7387614,0.7893308,-0.0005020225,0.09973769,0.07675422,0.7893308,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.ffn.1.output.dense.bias,torch.Size([128]),128,-0.46765393,0.4152399,0.006672097,0.17140159,0.13492852,0.46765393,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.ffn.1.output.LayerNorm.bias,torch.Size([128]),128,-0.35301805,0.27124107,-0.0016180077,0.12623405,0.10030538,0.35301805,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.ffn.1.output.LayerNorm.weight,torch.Size([128]),128,0.45345435,0.5637029,0.51226604,0.019727306,0.51226604,0.5637029,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.ffn.2.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.57669044,0.6828381,0.003921753,0.11266228,0.08867513,0.6828381,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.ffn.2.intermediate.dense.bias,torch.Size([512]),512,-2.0390246,1.9630094,-0.92806214,0.48523584,0.95546365,2.0390246,44.921875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.ffn.2.output.dense.weight,"torch.Size([128, 512])",65536,-0.881223,0.64255077,-0.0003332239,0.10327373,0.07972502,0.881223,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.ffn.2.output.dense.bias,torch.Size([128]),128,-0.5413171,0.55880976,0.011553101,0.15508184,0.11101328,0.55880976,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.ffn.2.output.LayerNorm.bias,torch.Size([128]),128,-0.3468721,0.33296025,0.002857114,0.097089164,0.07055117,0.3468721,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.19.ffn.2.output.LayerNorm.weight,torch.Size([128]),128,0.38111284,0.52893484,0.48665464,0.020590872,0.48665464,0.52893484,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.attention.self.query.weight,"torch.Size([128, 128])",16384,-0.611191,0.51036304,-0.00028767146,0.121847555,0.09553127,0.611191,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.attention.self.query.bias,torch.Size([128]),128,-3.3815775,3.2672231,-0.015876673,0.79355556,0.49827075,3.3815775,10.9375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.attention.self.key.weight,"torch.Size([128, 128])",16384,-0.5759962,0.52422607,0.0012815305,0.11887491,0.0930295,0.5759962,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.attention.self.key.bias,torch.Size([128]),128,-5.335084,5.164876,0.099018015,1.7853053,1.3393004,5.335084,43.75,2.34375,0.0,MobileBERT
mobilebert.encoder.layer.20.attention.self.value.weight,"torch.Size([128, 512])",65536,-0.6917732,0.65583825,0.00042067643,0.15617658,0.123655155,0.6917732,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.attention.self.value.bias,torch.Size([128]),128,-1.0683234,1.1586999,0.034920625,0.40186033,0.30144244,1.1586999,2.34375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.attention.output.dense.weight,"torch.Size([128, 128])",16384,-0.57956135,0.57205474,2.4459529e-05,0.15297969,0.121946946,0.57956135,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.attention.output.dense.bias,torch.Size([128]),128,-2.1281524,3.9956865,0.09794036,0.89675003,0.6835108,3.9956865,18.75,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.attention.output.LayerNorm.bias,torch.Size([128]),128,-2.2275398,4.1231027,0.10144081,0.9366379,0.71632284,4.1231027,20.3125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.attention.output.LayerNorm.weight,torch.Size([128]),128,0.39644212,0.6700359,0.4630487,0.033290554,0.4630487,0.6700359,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.46178532,0.5567116,-0.002316504,0.10238576,0.08182372,0.5567116,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.intermediate.dense.bias,torch.Size([512]),512,-2.3830364,-0.13487032,-0.9429643,0.32340863,0.9429643,2.3830364,37.890625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.output.dense.weight,"torch.Size([128, 512])",65536,-0.5800102,0.45784497,-3.8260594e-05,0.088361256,0.0700209,0.5800102,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.output.dense.bias,torch.Size([128]),128,-0.6767727,0.33318785,-0.013617745,0.11178707,0.07878217,0.6767727,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.output.LayerNorm.bias,torch.Size([128]),128,-0.37543434,0.15666835,-0.0070573417,0.054105174,0.036263276,0.37543434,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.output.LayerNorm.weight,torch.Size([128]),128,0.32842183,0.47129416,0.42588186,0.017529072,0.42588186,0.47129416,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.output.bottleneck.dense.weight,"torch.Size([512, 128])",65536,-0.5757064,0.69225585,0.00014348353,0.14444908,0.11485106,0.69225585,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.output.bottleneck.dense.bias,torch.Size([512]),512,-0.1657507,0.15875156,-0.0025065711,0.031955246,0.02466835,0.1657507,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.output.bottleneck.LayerNorm.bias,torch.Size([512]),512,-0.10128059,0.1245942,0.00082342804,0.02973193,0.023344368,0.1245942,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.output.bottleneck.LayerNorm.weight,torch.Size([512]),512,0.7818309,1.0771176,0.9164345,0.047714017,0.9164345,1.0771176,4.4921875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.bottleneck.input.dense.weight,"torch.Size([128, 512])",65536,-0.788431,0.6188959,-0.0009521803,0.15042698,0.118736625,0.788431,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.bottleneck.input.dense.bias,torch.Size([128]),128,-2.1006656,3.9318392,0.09537178,0.8840997,0.67389894,3.9318392,18.75,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.bottleneck.input.LayerNorm.bias,torch.Size([128]),128,-2.1281524,3.9956865,0.09794036,0.89675003,0.6835108,3.9956865,18.75,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.bottleneck.input.LayerNorm.weight,torch.Size([128]),128,0.61322296,1.0299368,0.7951813,0.075491674,0.7951813,1.0299368,1.5625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.bottleneck.attention.dense.weight,"torch.Size([128, 512])",65536,-0.7066105,0.77146703,0.00023801997,0.12103489,0.095093,0.77146703,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.bottleneck.attention.dense.bias,torch.Size([128]),128,-0.8685796,0.9838051,-0.05439211,0.3991703,0.32415634,0.9838051,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.bottleneck.attention.LayerNorm.bias,torch.Size([128]),128,-0.6294004,0.8994549,-0.030698411,0.22923075,0.16366257,0.8994549,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.bottleneck.attention.LayerNorm.weight,torch.Size([128]),128,0.04726573,0.25642425,0.07797344,0.02939108,0.07797344,0.25642425,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.ffn.0.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.46929044,0.40791443,-0.0023378723,0.0975335,0.0778494,0.46929044,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.ffn.0.intermediate.dense.bias,torch.Size([512]),512,-3.2913485,0.33573478,-1.16465,0.49618602,1.1677341,3.2913485,63.8671875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.ffn.0.output.dense.weight,"torch.Size([128, 512])",65536,-0.3873382,0.36966616,0.00024967286,0.08136487,0.06458844,0.3873382,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.ffn.0.output.dense.bias,torch.Size([128]),128,-0.58816546,0.76268065,0.009281844,0.26772904,0.2140066,0.76268065,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.ffn.0.output.LayerNorm.bias,torch.Size([128]),128,-0.53799164,0.92977846,0.015037689,0.24421813,0.18805128,0.92977846,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.ffn.0.output.LayerNorm.weight,torch.Size([128]),128,0.5211296,0.6469893,0.56730986,0.021211846,0.56730986,0.6469893,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.ffn.1.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.4572099,0.4131193,-0.0020067606,0.10105095,0.08044462,0.4572099,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.ffn.1.intermediate.dense.bias,torch.Size([512]),512,-2.4575694,1.9143546,-0.94324553,0.50810856,0.96462107,2.4575694,46.484375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.ffn.1.output.dense.weight,"torch.Size([128, 512])",65536,-0.54838747,0.42057618,0.0002086407,0.08231234,0.06509121,0.54838747,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.ffn.1.output.dense.bias,torch.Size([128]),128,-0.3776787,0.48398998,-0.021135114,0.18093278,0.14834923,0.48398998,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.ffn.1.output.LayerNorm.bias,torch.Size([128]),128,-0.36327466,0.40059763,-0.013744038,0.14732869,0.120141484,0.40059763,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.ffn.1.output.LayerNorm.weight,torch.Size([128]),128,0.5009886,0.5855856,0.5377142,0.016951906,0.5377142,0.5855856,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.ffn.2.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.51489997,0.53088343,-0.0017784111,0.102253705,0.08141337,0.53088343,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.ffn.2.intermediate.dense.bias,torch.Size([512]),512,-2.3328385,1.1726499,-0.97244334,0.41963094,0.9782316,2.3328385,46.09375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.ffn.2.output.dense.weight,"torch.Size([128, 512])",65536,-0.6865973,0.5365273,0.00013418641,0.08561055,0.06736036,0.6865973,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.ffn.2.output.dense.bias,torch.Size([128]),128,-0.6801045,0.45495817,0.0033304458,0.1423648,0.10711691,0.6801045,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.ffn.2.output.LayerNorm.bias,torch.Size([128]),128,-0.400062,0.24669634,0.009774313,0.08900577,0.06949066,0.400062,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.20.ffn.2.output.LayerNorm.weight,torch.Size([128]),128,0.4068122,0.536259,0.4947608,0.017488342,0.4947608,0.536259,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.21.attention.self.query.weight,"torch.Size([128, 128])",16384,-0.49964032,0.5373874,-4.923086e-05,0.12217778,0.09551142,0.5373874,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.21.attention.self.query.bias,torch.Size([128]),128,-2.6248531,2.314972,-0.1480988,0.6854324,0.4342937,2.6248531,10.9375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.21.attention.self.key.weight,"torch.Size([128, 128])",16384,-0.4783803,0.47483882,0.0005417369,0.11744781,0.092444226,0.4783803,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.21.attention.self.key.bias,torch.Size([128]),128,-5.886717,5.7885227,-0.27233464,2.0826313,1.5723153,5.886717,54.6875,3.125,0.0,MobileBERT
mobilebert.encoder.layer.21.attention.self.value.weight,"torch.Size([128, 512])",65536,-0.77060455,0.75698006,-0.00027983414,0.16171013,0.12803707,0.77060455,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.21.attention.self.value.bias,torch.Size([128]),128,-0.6754637,0.66587687,-0.0068872496,0.22537795,0.17593402,0.6754637,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.21.attention.output.dense.weight,"torch.Size([128, 128])",16384,-0.5640457,0.6190402,0.0026177699,0.15478,0.12372054,0.6190402,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.21.attention.output.dense.bias,torch.Size([128]),128,-2.8942215,2.5905566,-0.0975185,0.92445064,0.72696507,2.8942215,28.90625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.21.attention.output.LayerNorm.bias,torch.Size([128]),128,-3.010053,2.6972187,-0.10626225,0.9690588,0.76298296,3.010053,31.25,0.0,0.0,MobileBERT
mobilebert.encoder.layer.21.attention.output.LayerNorm.weight,torch.Size([128]),128,0.38287842,0.5720802,0.47370175,0.031298324,0.47370175,0.5720802,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.21.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.4629978,0.429695,0.00031298376,0.09872262,0.078728005,0.4629978,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.21.intermediate.dense.bias,torch.Size([512]),512,-2.3802433,-0.027451368,-0.9404374,0.3271842,0.9404374,2.3802433,39.84375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.21.output.dense.weight,"torch.Size([128, 512])",65536,-0.46858686,0.3973566,0.00028808176,0.08193335,0.0649363,0.46858686,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.21.output.dense.bias,torch.Size([128]),128,-0.37825784,0.283952,-0.0010014751,0.13055775,0.10452598,0.37825784,0.0,0.0,0.0,MobileBERT
